page,model,ok,error,cer_finereader,agreement,h1,h2,h3,authors,positions,tables,html_tables,rotated_found,rotated_total,schemas,pictures,footnotes,unreadable,lists,repetition,page_number,page_number_expected,is_toc,truncated,cost_usd,latency_s,prompt_tokens,completion_tokens,chars
IMG_0120_1L.jpg,gemini-31-flash-lite,True,,0.0005058168942842691,0.0010085728693898135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,30,False,False,0.00125425,3.94,2293,454,1987
IMG_0120_2R.jpg,gemini-31-flash-lite,True,,0.0034782608695652175,0.002658790835491242,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,31,31,False,False,0.00192325,4.69,2293,900,2901
IMG_0121_1L.jpg,gemini-31-flash-lite,True,,0.2954380883417813,0.09770582437171525,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0.0,32,32,False,False,0.00202825,5.13,2293,970,2316
IMG_0121_2R.jpg,gemini-31-flash-lite,True,,0.1211139896373057,0.02019285681072576,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.0,33,33,False,False,0.00187375,5.08,2293,867,2101
IMG_0122_1L.jpg,gemini-31-flash-lite,True,,0.006841046277665996,0.25975639127302735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,34,34,False,False,0.00162325,4.26,2293,700,2551
IMG_0122_2R.jpg,gemini-31-flash-lite,True,,0.25718194254445964,0.05803599279512504,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,35,35,False,False,0.00351325,7.19,2293,1960,4402
IMG_0123_1L.jpg,gemini-31-flash-lite,True,,0.03683113273106324,0.09106928496458445,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,36,36,False,False,0.00147925,4.09,2293,604,1771
IMG_0123_2R.jpg,gemini-31-flash-lite,True,,0.0031803725579282144,0.0009099181073703367,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0.0,37,37,False,False,0.00156325,4.51,2293,660,2221
IMG_0124_1L.jpg,gemini-31-flash-lite,True,,0.006022447303586094,0.0021017335839212735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38,38,False,False,0.00226825,5.39,2293,1130,3650
IMG_0124_2R.jpg,gemini-31-flash-lite,True,,0.0030743432084963667,0.0020445796632988246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39,39,False,False,0.00212725,5.35,2293,1036,3582
IMG_0125_1L.jpg,gemini-31-flash-lite,True,,0.00463768115942029,9.667440061871616e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40,40,False,False,0.00192625,4.99,2293,902,3454
IMG_0125_2R.jpg,gemini-31-flash-lite,True,,0.0022253129346314327,9.29022668153103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41,41,False,False,0.00505075,11.09,2293,2985,3594
IMG_0126_1L.jpg,gemini-31-flash-lite,True,,0.017781541066892465,0.018068210930203065,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,42,42,False,False,0.00165175,4.57,2293,719,2408
IMG_0126_2R.jpg,gemini-31-flash-lite,True,,0.002796420581655481,9.31619154089808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43,43,False,False,0.00214225,5.17,2293,1046,3587
IMG_0127_1L.jpg,gemini-31-flash-lite,True,,0.001562011871290222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,44,44,False,False,0.00190825,4.68,2293,890,3211
IMG_0127_2R.jpg,gemini-31-flash-lite,True,,0.007909604519774011,0.005937234944868533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45,45,False,False,0.00205825,5.48,2293,990,3532
IMG_0128_1L.jpg,gemini-31-flash-lite,True,,0.0038111990618586926,0.0012705152261593643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46,46,False,False,0.00224125,5.49,2293,1112,3422
IMG_0128_2R.jpg,gemini-31-flash-lite,True,,0.0024161884627000906,0.0006031363088057901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,47,47,False,False,0.00205825,5.4,2293,990,3322
IMG_0129_1L.jpg,gemini-31-flash-lite,True,,0.0013499831252109348,0.00022511115504636275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,48,False,False,0.00184525,4.83,2293,848,2968
IMG_0129_2R.jpg,gemini-31-flash-lite,True,,0.01842664776754075,0.0017985611510791368,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,49,49,False,False,0.00197725,5.19,2293,936,2798
IMG_0130_1L.jpg,gemini-31-flash-lite,True,,0.0027339003645200487,0.0009111161338834746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,50,50,False,False,0.00203425,5.2,2293,974,3304
IMG_0130_2R.jpg,gemini-31-flash-lite,True,,0.0031214528944381384,0.0017054067949063216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51,51,False,False,0.00214825,5.4,2293,1050,3527
IMG_0131_1L.jpg,gemini-31-flash-lite,True,,0.0011148272017837235,0.0004645113340765515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955056179803,52,52,False,False,0.00213925,5.33,2293,1044,3596
IMG_0131_2R.jpg,gemini-31-flash-lite,True,,0.03492178974172426,0.003164885606085648,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,,53,False,False,0.00196825,4.96,2293,930,2926
IMG_0132_1L.jpg,gemini-31-flash-lite,True,,0.0067447639332623354,0.004261363636363636,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0.0,54,54,False,False,0.00192025,4.97,2293,898,2832
IMG_0132_2R.jpg,gemini-31-flash-lite,True,,0.001669449081803005,0.0004638649225345579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55,55,False,False,0.00222625,5.43,2293,1102,3602
IMG_0133_1L.jpg,gemini-31-flash-lite,True,,0.003941441441441441,0.0007521271543684487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56,56,False,False,0.00217675,5.38,2293,1069,3551
IMG_0133_2R.jpg,gemini-31-flash-lite,True,,0.003506878877798759,0.0018921110891913812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57,57,False,False,0.00226975,5.65,2293,1131,3705
IMG_0134_1L.jpg,gemini-31-flash-lite,True,,0.0040719375636240245,0.02919874666714369,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,58,58,False,False,0.00231775,5.45,2293,1163,3468
IMG_0134_2R.jpg,gemini-31-flash-lite,True,,0.0029129041654529565,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59,59,False,False,0.00217675,5.71,2293,1069,3433
IMG_0135_1L.jpg,gemini-31-flash-lite,True,,0.0016830294530154279,0.0005614035198306634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60,60,False,False,0.00223825,5.33,2293,1110,3570
IMG_0135_2R.jpg,gemini-31-flash-lite,True,,0.0017862459065197975,0.0016941934500728116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61,61,False,False,0.00208825,5.53,2293,1010,3366
IMG_0136_1L.jpg,gemini-31-flash-lite,True,,0.002789400278940028,0.0003717126949989047,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,62,62,False,False,0.00228475,5.58,2293,1141,3601
IMG_0136_2R.jpg,gemini-31-flash-lite,True,,0.002025111381125962,0.007883817427385892,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,63,63,False,False,0.00173875,5.08,2293,777,2481
IMG_0137_1L.jpg,gemini-31-flash-lite,True,,0.006034009873834339,0.0027502750275027505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,64,64,False,False,0.00595375,11.96,2293,3587,3630
IMG_0137_2R.jpg,gemini-31-flash-lite,True,,0.01382228490832158,0.0008568709037012862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,65,65,False,False,0.00201475,4.97,2293,961,3504
IMG_0138_1L.jpg,gemini-31-flash-lite,True,,0.02148863282466521,0.01784845244184064,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,66,66,False,False,0.00212875,5.21,2293,1037,3172
IMG_0138_2R.jpg,gemini-31-flash-lite,True,,0.018508287292817678,0.012465373961218837,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,67,67,False,False,0.00217525,5.48,2293,1068,3659
IMG_0139_1L.jpg,gemini-31-flash-lite,True,,0.003770028275212064,0.0010715252457383316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,68,68,False,False,0.00266725,6.25,2293,1396,5308
IMG_0139_2R.jpg,gemini-31-flash-lite,True,,0.011321491313683388,0.0030606973894208842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69,69,False,False,0.00288475,6.67,2293,1541,5122
IMG_0140_1L.jpg,gemini-31-flash-lite,True,,0.013125820363772736,0.008144280279805112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,70,70,False,False,0.00603175,12.92,2293,3639,5297
IMG_0140_2R.jpg,gemini-31-flash-lite,True,,0.01610305958132045,0.010639938825274614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,45,71,False,False,0.00249175,5.89,2293,1279,4300
IMG_0141_1L.jpg,gemini-31-flash-lite,True,,0.00933609958506224,0.004441178928540135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,72,72,False,False,0.00288775,6.28,2293,1543,4808
IMG_0141_2R.jpg,gemini-31-flash-lite,True,,0.014558472553699284,0.002820679455152825,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,73,73,False,False,0.00246775,6.32,2293,1263,4153
IMG_0142_1L.jpg,gemini-31-flash-lite,True,,0.0018331805682859762,0.0009173302878020393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,74,74,False,False,0.00299875,7.17,2293,1617,5458
IMG_0142_2R.jpg,gemini-31-flash-lite,True,,0.0022722108611679163,0.000984315133252726,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,75,False,False,0.00260875,6.3,2293,1357,4417
IMG_0143_1L.jpg,gemini-31-flash-lite,True,,0.004818503051718599,0.0,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0.0,76,76,False,False,0.00197875,4.8,2293,937,3147
IMG_0143_2R.jpg,gemini-31-flash-lite,True,,0.04158316633266533,0.004587040858351495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,77,77,False,False,0.00257575,5.83,2293,1335,4091
IMG_0144_1L.jpg,gemini-31-flash-lite,True,,0.2924145917776491,0.026987809248083222,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,78,78,False,False,0.00268975,5.91,2293,1411,3918
IMG_0144_2R.jpg,gemini-31-flash-lite,True,,0.08272980501392757,0.0024948039796553368,2,0,0,0,0,1,1,8,8,0,0,0,0,0,0.0,79,79,False,False,0.00240175,5.33,2293,1219,4177
IMG_0145_1L.jpg,gemini-31-flash-lite,True,,0.13959804454101032,0.052086532443558535,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0.0,51,80,False,False,0.00235075,5.88,2293,1185,4178
IMG_0145_2R.jpg,gemini-31-flash-lite,True,,0.019190404797601198,0.005079781723435535,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,81,81,False,False,0.00184675,4.64,2293,849,3314
IMG_0146_1L.jpg,gemini-31-flash-lite,True,,0.0022058823529411764,0.0010627727829922993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,82,82,False,False,0.00213475,5.24,2293,1041,4087
IMG_0146_2R.jpg,gemini-31-flash-lite,True,,0.0031587259805211897,0.0010565012291245512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,83,83,False,False,0.00234175,6.01,2293,1179,3812
IMG_0147_1L.jpg,gemini-31-flash-lite,True,,0.006985769728331177,0.002076978303295459,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,84,84,False,False,0.00210175,5.44,2293,1019,3879
IMG_0147_2R.jpg,gemini-31-flash-lite,True,,0.004968469329256641,0.002999602209231305,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,85,85,False,False,0.00248725,6.16,2293,1276,5224
IMG_0148_1L.jpg,gemini-31-flash-lite,True,,0.003687172520861634,0.0003890041624605687,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,86,86,False,False,0.00246325,6.33,2293,1260,5159
IMG_0148_2R.jpg,gemini-31-flash-lite,True,,0.0041774418142033025,0.001793967330663316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,87,87,False,False,0.00229975,5.29,2293,1151,5030
IMG_0149_1L.jpg,gemini-31-flash-lite,True,,0.002699055330634278,0.00025749970692631085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88,88,False,False,0.00258325,6.04,2293,1340,5196
IMG_0149_2R.jpg,gemini-31-flash-lite,True,,0.005094339622641509,0.0015766822699041505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89,89,False,False,0.00253675,5.82,2293,1309,5288
IMG_0150_1L.jpg,gemini-31-flash-lite,True,,0.004021447721179625,0.0005225496209007813,0,2,0,1,1,0,0,0,0,0,0,0,0,7,0.0,,90,False,False,0.00230725,5.26,2293,1156,4491
IMG_0150_2R.jpg,gemini-31-flash-lite,True,,0.0023986567522187576,0.0018393732155216316,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,91,91,False,False,0.00218275,6.0,2293,1073,4185
IMG_0151_1L.jpg,gemini-31-flash-lite,True,,0.0009942828734775043,0.0018219074234075907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92,92,False,False,0.00238675,5.68,2293,1209,4036
IMG_0151_2R.jpg,gemini-31-flash-lite,True,,0.13690215006581835,0.012791526724077731,1,0,9,0,0,0,0,0,0,0,0,0,0,20,0.0,93,93,True,False,0.00235975,5.33,2293,1191,2237
IMG_0152_1L.jpg,gemini-31-flash-lite,True,,0.001834862385321101,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,94,False,False,0.00147475,3.76,2293,601,1642
IMG_0152_2R.jpg,gemini-31-flash-lite,True,,0.009929078014184398,0.0018906670805957672,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0.0,,95,False,False,0.00263875,5.99,2293,1377,2874
IMG_0153_1L.jpg,gemini-31-flash-lite,True,,0.008216926869350863,0.0034238122717743344,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,,96,False,False,0.00216325,5.24,2293,1060,2469
IMG_0104_2R.jpg,gemini-38-flash,True,,0.4666666666666667,1.888888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,False,False,0.00183825,3.1,1956,99,43
IMG_0105_2R.jpg,gemini-38-flash,True,,0.014948453608247423,0.022755847788009584,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,1,False,False,0.00380625,3.95,1990,617,1959
IMG_0106_1L.jpg,gemini-38-flash,True,,0.0005908419497784342,9.841551028442082e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,False,False,0.00463125,5.03,1990,837,3398
IMG_0106_2R.jpg,gemini-38-flash,True,,0.0020138089758342925,0.0008647748453504333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,False,False,0.00482625,5.22,1990,889,3483
IMG_0107_1L.jpg,gemini-38-flash,True,,0.002290950744558992,0.00019096724911677647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,False,False,0.00488625,5.36,1990,905,3499
IMG_0107_2R.jpg,gemini-38-flash,True,,0.0008450704225352113,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,False,False,0.00483375,4.19,1990,891,3557
IMG_0108_1L.jpg,gemini-38-flash,True,,0.0024286581663630845,0.0023310967130581103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,6,False,False,0.0047025,5.0,1990,856,3308
IMG_0108_2R.jpg,gemini-38-flash,True,,0.0011705033164260631,0.0015589488879007253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,,7,False,False,0.00406875,5.05,1990,687,2632
IMG_0109_1L.jpg,gemini-38-flash,True,,0.002245508982035928,0.00037415815581706024,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,8,8,False,False,0.00415125,4.43,1990,709,2690
IMG_0109_2R.jpg,gemini-38-flash,True,,0.0011334655709832814,0.0010410751466969524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9,9,False,False,0.00450375,4.58,1990,803,3533
IMG_0110_1L.jpg,gemini-38-flash,True,,0.001445086705202312,0.0010600366838811489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10,10,False,False,0.0046725,4.87,1990,848,3467
IMG_0110_2R.jpg,gemini-38-flash,True,,0.0017709563164108619,0.0025591634786472427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11,11,False,False,0.00489375,4.86,1990,907,3399
IMG_0111_1L.jpg,gemini-38-flash,True,,0.002288329519450801,0.000476462740613684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,12,12,False,False,0.00468375,4.77,1990,851,3506
IMG_0111_2R.jpg,gemini-38-flash,True,,0.0029291154071470417,0.001660377263575594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13,13,False,False,0.0045375,4.75,1990,812,3426
IMG_0112_1L.jpg,gemini-38-flash,True,,0.00029291154071470416,0.0015574074676595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,14,False,False,0.00489375,6.06,1990,907,3421
IMG_0112_2R.jpg,gemini-38-flash,True,,0.013826940231935772,0.014134125766829061,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0.0,15,15,False,False,0.00599625,5.45,1990,1201,3344
IMG_0113_1L.jpg,gemini-38-flash,True,,0.0025832376578645237,0.0008610518288392085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16,16,False,False,0.004875,5.04,1990,902,3497
IMG_0113_2R.jpg,gemini-38-flash,True,,0.012774229380727576,0.0005629575019338799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,17,17,False,False,0.00513,5.29,1990,970,3564
IMG_0114_1L.jpg,gemini-38-flash,True,,0.07226037623171096,0.0006215040397762585,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0.0,18,18,False,False,0.0053775,4.89,1990,1036,3328
IMG_0114_2R.jpg,gemini-38-flash,True,,0.109375,0.0007022471910112359,0,0,0,1,0,1,1,3,3,0,0,0,0,0,0.0,19,19,False,False,0.00697125,5.46,1990,1461,4230
IMG_0115_1L.jpg,gemini-38-flash,True,,0.0015873015873015873,0.00026476039184537993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,20,False,False,0.0039525,20.82,1990,656,2525
IMG_0115_2R.jpg,gemini-38-flash,True,,0.016839677047289503,0.0040928531888379934,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,21,21,False,False,0.005445,20.73,1990,1054,4360
IMG_0116_1L.jpg,gemini-38-flash,True,,0.0029784065524944155,0.0039942738831706135,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,22,22,False,False,0.00674625,22.05,1990,1401,5380
IMG_0116_2R.jpg,gemini-38-flash,True,,0.027377521613832854,0.008728696762742372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,23,23,False,False,0.0059775,21.34,1990,1196,4956
IMG_0117_1L.jpg,gemini-38-flash,True,,0.0027609055770292656,0.0013520159163708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,24,24,False,False,0.0060525,5.66,1990,1216,5439
IMG_0117_2R.jpg,gemini-38-flash,True,,0.0006299212598425197,0.005318017443097213,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,25,25,False,False,0.0046575,4.93,1990,844,3194
IMG_0118_1L.jpg,gemini-38-flash,True,,0.06535231836436656,0.0002423361201987156,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,26,26,False,False,0.00424875,4.66,1990,735,2766
IMG_0118_2R.jpg,gemini-38-flash,True,,0.007619047619047619,0.0011747134371181273,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,27,27,False,False,0.0051225,5.09,1990,968,3700
IMG_0119_1L.jpg,gemini-38-flash,True,,0.0011273957158962795,0.0003760635622197986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28,28,False,False,0.0046125,4.73,1990,832,3552
IMG_0119_2R.jpg,gemini-38-flash,True,,0.0043949604453559915,0.0038392316255098057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,29,29,False,False,0.00459,4.94,1990,826,3423
IMG_0120_1L.jpg,gemini-38-flash,True,,0.0005058168942842691,0.0010085728693898135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,30,False,False,0.0032475,4.27,1990,468,1985
IMG_0120_2R.jpg,gemini-38-flash,True,,0.002434782608695652,0.001965709350371861,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,31,31,False,False,0.00448875,4.65,1990,799,2901
IMG_0121_1L.jpg,gemini-38-flash,True,,0.05213613323678494,0.20121405819833652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,32,32,False,False,0.00372,4.63,1990,594,1865
IMG_0121_2R.jpg,gemini-38-flash,True,,0.11658031088082901,0.024335072310176394,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0.0,33,33,False,False,0.0050625,4.35,1990,952,2475
IMG_0122_1L.jpg,gemini-38-flash,True,,0.30221327967806844,0.35821380240649486,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,34,34,False,False,0.0042675,3.84,1990,740,2604
IMG_0122_2R.jpg,gemini-38-flash,True,,0.27462380300957595,0.02766830516523024,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,35,35,False,False,0.00909375,6.92,1990,2027,5346
IMG_0123_1L.jpg,gemini-38-flash,True,,0.03683113273106324,0.09106928496458445,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,36,36,False,False,0.003285,4.17,1990,478,1635
IMG_0123_2R.jpg,gemini-38-flash,True,,0.002271694684234439,0.00030358227079538557,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0.0,37,37,False,False,0.0037125,3.78,1990,592,2223
IMG_0124_1L.jpg,gemini-38-flash,True,,0.005201204489460717,0.0011886425620697319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,38,38,False,False,0.0054,4.96,1990,1042,3654
IMG_0124_2R.jpg,gemini-38-flash,True,,0.005589714924538848,0.003914051292474993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,39,39,False,False,0.00495375,4.84,1990,923,3597
IMG_0125_1L.jpg,gemini-38-flash,True,,0.00463768115942029,9.667440061871616e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40,40,False,False,0.00451875,38.75,1990,807,3454
IMG_0125_2R.jpg,gemini-38-flash,True,,0.0022253129346314327,9.29022668153103e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,41,41,False,False,0.00464625,38.67,1990,841,3594
IMG_0126_1L.jpg,gemini-38-flash,True,,0.0021168501270110076,0.007983722399344353,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,42,42,False,False,0.0042525,37.83,1990,736,2379
IMG_0126_2R.jpg,gemini-38-flash,True,,0.002796420581655481,9.31619154089808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,43,43,False,False,0.0050175,38.69,1990,940,3587
IMG_0127_1L.jpg,gemini-38-flash,True,,0.001562011871290222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,44,44,False,False,0.00488625,5.15,1990,905,3211
IMG_0127_2R.jpg,gemini-38-flash,True,,0.002542372881355932,0.0019852524106636414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,45,45,False,False,0.00527625,6.05,1990,1009,3543
IMG_0128_1L.jpg,gemini-38-flash,True,,0.003518029903254178,0.0010749255287215403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46,46,False,False,0.00529125,5.16,1990,1013,3419
IMG_0128_2R.jpg,gemini-38-flash,True,,0.0024161884627000906,0.0006031363088057901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,47,47,False,False,0.00483375,5.61,1990,891,3322
IMG_0129_1L.jpg,gemini-38-flash,True,,0.0013499831252109348,0.00022511115504636275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,48,False,False,0.00472875,4.88,1990,863,2968
IMG_0129_2R.jpg,gemini-38-flash,True,,0.01700921332388377,0.0005993048064245475,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,49,49,False,False,0.0045375,4.57,1990,812,2797
IMG_0130_1L.jpg,gemini-38-flash,True,,0.0027339003645200487,0.0009111161338834746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,50,50,False,False,0.004815,6.45,1990,886,3304
IMG_0130_2R.jpg,gemini-38-flash,True,,0.0019863791146424517,0.0009471851314485107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51,51,False,False,0.004995,5.35,1990,934,3525
IMG_0131_1L.jpg,gemini-38-flash,True,,0.0011148272017837235,0.0004645113340765515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011235955056179803,52,52,False,False,0.00506625,4.98,1990,953,3596
IMG_0131_2R.jpg,gemini-38-flash,True,,0.032739177882866496,0.0017036965888365596,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,,53,False,False,0.0046425,4.66,1990,840,2835
IMG_0132_1L.jpg,gemini-38-flash,True,,0.0024849130280440185,0.0014265335235378032,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0.0,54,54,False,False,0.0045225,4.56,1990,808,2845
IMG_0132_2R.jpg,gemini-38-flash,True,,0.0013912075681691708,0.0002782931402251012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,55,55,False,False,0.00527625,5.39,1990,1009,3601
IMG_0133_1L.jpg,gemini-38-flash,True,,0.003096846846846847,0.0005644137264908582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56,56,False,False,0.00516375,5.28,1990,979,3555
IMG_0133_2R.jpg,gemini-38-flash,True,,0.002967359050445104,0.0010811785021030763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,57,57,False,False,0.00534375,5.39,1990,1027,3705
IMG_0134_1L.jpg,gemini-38-flash,True,,0.03020020359687818,0.012570476318251205,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,58,58,False,False,0.00636375,5.05,1990,1299,4004
IMG_0134_2R.jpg,gemini-38-flash,True,,0.0029129041654529565,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,59,59,False,False,0.0050925,4.73,1990,960,3434
IMG_0135_1L.jpg,gemini-38-flash,True,,0.001402524544179523,0.00037426901322044226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60,60,False,False,0.00528,38.37,1990,1010,3570
IMG_0135_2R.jpg,gemini-38-flash,True,,0.0017862459065197975,0.0016941934500728116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61,61,False,False,0.0050025,39.05,1990,936,3367
IMG_0136_1L.jpg,gemini-38-flash,True,,0.0033472803347280333,0.0007436326454731364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,62,62,False,False,0.0053625,39.22,1990,1032,3611
IMG_0136_2R.jpg,gemini-38-flash,True,,0.002025111381125962,0.007883817427385892,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,63,63,False,False,0.00411,38.79,1990,698,2483
IMG_0137_1L.jpg,gemini-38-flash,True,,0.0035655512890839275,0.0011026383020725312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111111111072,64,64,False,False,0.00486375,4.98,1990,899,3640
